8.6892 	EXP 	Device response: <KeyPress from None: t=8.480647999997018, value=b, duration=0.20566300000064075>
9.0050 	INFO 	Keyboard events cleared
9.0037 	EXP 	Fixation: autoDraw = False
9.0037 	EXP 	cc: autoDraw = True
9.4223 	EXP 	Device response: <KeyPress from None: t=9.416597799980082, value=r, duration=None>
9.4239 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'coungrency': 'C', 'cor_res': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
9.4378 	DATA 	Keypress: r
9.4412 	EXP 	Fixation: autoDraw = False
9.4412 	EXP 	cc: autoDraw = False
9.4412 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.4412 	EXP 	cc: height = np.float64(50.0)
9.4412 	EXP 	cc: height = np.float64(50.0)
9.4412 	EXP 	cc: height = np.float64(50.0)
9.4412 	EXP 	cc: text = 'RED'
9.4412 	EXP 	Fixation: autoDraw = True
9.6388 	EXP 	Device response: <KeyPress from None: t=9.416597799980082, value=r, duration=0.2052966000046581>
9.9397 	INFO 	Keyboard events cleared
9.9384 	EXP 	cc: autoDraw = True
9.9532 	EXP 	Fixation: autoDraw = False
10.3558 	EXP 	Device response: <KeyPress from None: t=10.351521499978844, value=r, duration=None>
10.3574 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
10.3701 	DATA 	Keypress: r
10.3734 	EXP 	Fixation: autoDraw = False
10.3734 	EXP 	cc: autoDraw = False
10.3734 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.3734 	EXP 	cc: height = np.float64(50.0)
10.3734 	EXP 	cc: height = np.float64(50.0)
10.3734 	EXP 	cc: height = np.float64(50.0)
10.3734 	EXP 	cc: text = 'BLUE'
10.3734 	EXP 	Fixation: autoDraw = True
10.5565 	EXP 	Device response: <KeyPress from None: t=10.351521499978844, value=r, duration=0.19354880001628771>
10.8717 	INFO 	Keyboard events cleared
10.8704 	EXP 	cc: autoDraw = True
10.8867 	EXP 	Fixation: autoDraw = False
11.4394 	EXP 	Device response: <KeyPress from None: t=11.437176899984479, value=b, duration=None>
11.4410 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'blue', 'coungrency': 'I', 'cor_res': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
11.4528 	DATA 	Keypress: b
11.4563 	EXP 	Fixation: autoDraw = False
11.4563 	EXP 	cc: autoDraw = False
11.4563 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.4563 	EXP 	cc: height = np.float64(50.0)
11.4563 	EXP 	cc: height = np.float64(50.0)
11.4563 	EXP 	cc: height = np.float64(50.0)
11.4563 	EXP 	cc: text = 'RED'
11.4563 	EXP 	Fixation: autoDraw = True
11.6732 	EXP 	Device response: <KeyPress from None: t=11.437176899984479, value=b, duration=0.2322283000103198>
11.9561 	INFO 	Keyboard events cleared
11.9546 	EXP 	cc: autoDraw = True
11.9701 	EXP 	Fixation: autoDraw = False
12.4552 	EXP 	Device response: <KeyPress from None: t=12.445658999989973, value=b, duration=None>
12.4568 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
12.4680 	DATA 	Keypress: b
12.4719 	EXP 	Fixation: autoDraw = False
12.4719 	EXP 	cc: autoDraw = False
12.4719 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.4719 	EXP 	cc: height = np.float64(50.0)
12.4719 	EXP 	cc: height = np.float64(50.0)
12.4719 	EXP 	cc: height = np.float64(50.0)
12.4719 	EXP 	cc: text = 'BLUE'
12.4719 	EXP 	Fixation: autoDraw = True
12.6394 	EXP 	Device response: <KeyPress from None: t=12.445658999989973, value=b, duration=0.19171660000574775>
12.9733 	INFO 	Keyboard events cleared
12.9716 	EXP 	cc: autoDraw = True
12.9877 	EXP 	Fixation: autoDraw = False
13.4055 	EXP 	Device response: <KeyPress from None: t=13.394998899981147, value=r, duration=None>
13.4071 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
13.4118 	DATA 	Keypress: r
13.4210 	EXP 	Fixation: autoDraw = False
13.4210 	EXP 	cc: autoDraw = False
13.4210 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.4210 	EXP 	cc: text = 'BLUE'
13.4210 	EXP 	Fixation: autoDraw = True
13.6057 	EXP 	Device response: <KeyPress from None: t=13.394998899981147, value=r, duration=0.19363789999624714>
13.9217 	INFO 	Keyboard events cleared
13.9206 	EXP 	Fixation: autoDraw = False
13.9206 	EXP 	cc: autoDraw = True
14.3894 	EXP 	Device response: <KeyPress from None: t=14.381294999999227, value=b, duration=None>
14.3910 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'colour': 'red', 'coungrency': 'C', 'cor_res': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
14.4035 	DATA 	Keypress: b
14.4069 	EXP 	Fixation: autoDraw = False
14.4069 	EXP 	cc: autoDraw = False
14.4069 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.4069 	EXP 	cc: height = np.float64(50.0)
14.4069 	EXP 	cc: height = np.float64(50.0)
14.4069 	EXP 	cc: height = np.float64(50.0)
14.4069 	EXP 	cc: text = 'RED'
14.4069 	EXP 	Fixation: autoDraw = True
14.5721 	EXP 	Device response: <KeyPress from None: t=14.381294999999227, value=b, duration=0.18098279999685474>
14.9058 	INFO 	Keyboard events cleared
14.9046 	EXP 	cc: autoDraw = True
