key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,,Sequential,Random
,,1,0.6490873000002466,,,,,
,,1,0.6580204000347294,,,,,
,,1,0.6471846000058576,,,,,
,,1,0.7326412000111304,,,,,
,,1,0.7207049000426196,,,,,
,,1,0.5023067999863997,,,,,
,,1,0.42940240004099905,,,,,
,,1,0.9813911,,,,,
,,1,0.47348790004616603,,,,,
,,1,0.4599632000317797,,,,,
,,1,0.40453870000783354,,,,,
,,1,0.42680459999246523,,,,,
,,1,0.3685246999957599,,,,,
,,1,0.4141920999973081,,,,,
,,1,0.5731086,,,,,
,,1,0.4550890999962576,,,,,
,,1,0.3608176999841817,,,,,
,,1,0.48295959999086335,,,,,
,,1,0.5251765999710187,,,,,
,,1,0.4783356999978423,,,,,
,,1,0.45116569998208433,,,,,
,,1,0.4534554000128992,,,,,
,,1,0.5771549000055529,,,,,
