key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,Sequential,Random
1,0.3376272000023164,,,,,0.3376272,0.656264
1,0.2887671999633312,,,,,0.2887672,0.526615
1,0.2576001000124961,,,,,0.2576001,0.4493549
1,0.2626223000115715,,,,,0.2626223,0.4569467
1,0.3752975,,,,,0.375297,0.537293
1,0.3899410999729298,,,,,0.3899411,0.6016986
1,0.40818729996681213,,,,,0.4081873,0.3269399
1,0.3331970000290312,,,,,0.333197,0.5167913
1,0.8189390999614261,,,,,0.8189391,0.5453681
1,0.0292544,,,,,0.029254,0.4992425
1,0.33396680001169443,,,,,0.3339668,0.2831407
1,0.26768709998577833,,,,,0.2676871,0.7567658
1,0.4066684999852441,,,,,0.4066685,0.519284
1,0.2846688000136055,,,,,0.2846688,0.4120786
1,0.2676861999789253,,,,,0.2676862,0.3323352
1,0.31819840002572164,,,,,0.3181984,0.4904238
1,0.3509184999857098,,,,,0.3509185,0.4287934
1,0.28170190000673756,,,,,0.2817019,0.493159
1,0.29974639997817576,,,,,0.2997464,0.2686404
1,0.2686008000164293,,,,,0.2686008,0.4154023
1,0.5131177000002936,,,,,0.5131177,0.4257021
1,0.29292109998641536,,,,,0.2929211,0.3777237
1,0.3945110999629833,,,,,0.3945111,0.3638961
1,0.44144250004319474,,,,,0.4414425,1.12127
1,0.36110669997287914,,,,,0.3611067,0.6779671
1,0.4347315999912098,,,,,0.4347316,0.8861792
1,0.3546943999826908,,,,,0.3546944,0.6465987
1,0.31948409997858107,,,,,0.3194841,0.558437
1,0.32013379997806624,,,,,0.3201338,0.4681663
1,0.3682538999710232,,,,,0.3682539,0.770709
1,0.349082,,,,,0.349082,0.6758124
1,0.31078689999412745,,,,,0.3107869,0.785054
1,0.5517684000078589,,,,,0.5517684,0.6612537
1,0.5512966000242159,,,,,0.5512966,0.4286012
1,0.34393239999189973,,,,,0.3439324,0.6473565
1,0.29469370003789663,,,,,0.2946937,0.5352882
1,0.32302719994913787,,,,,0.3230272,0.6172758
1,0.5590514999930747,,,,,0.5590515,0.6058043
1,0.3177486999775283,,,,,0.3177487,0.6591408
1,0.3154143000137992,,,,,0.3154143,0.7561786
1,0.4712479999870993,,,,,0.471248,0.4094863
1,0.27869260002626106,,,,,0.2786926,0.3670501
1,0.29663719999371096,,,,,0.2966372,0.643035
1,0.3058638999937102,,,,,0.3058639,0.4195543
1,0.32774100004462525,,,,,0.327741,0.5141655
1,0.33413169998675585,,,,,0.3341317,0.527331
1,0.3678030999726616,,,,,0.3678031,0.6718134
1,0.3214845999609679,,,,,0.3214846,0.427243
1,0.3252722999895923,,,,,0.3252723,0.7400977
1,0.34556819999124855,,,,,0.3455682,0.7268737
1,0.3221126000280492,,,,,0.3221126,0.58599
1,0.3018052999977954,,,,,0.3018053,1.1823969
1,0.34069939999608323,,,,,0.3406994,0.6729556
1,0.4493458999786526,,,,,0.4493459,0.6471139
1,0.3243744000210427,,,,,0.3243744,0.7236134
1,0.3261491999728605,,,,,0.3261492,0.8796024
1,0.3702745,,,,,0.370274,0.5476678
1,0.3068020999780856,,,,,0.3068021,0.5590198
1,0.34987650002585724,,,,,0.3498765,0.5167668
1,0.2956263999803923,,,,,0.2956264,1.0414312
1,0.5385167999775149,,,,,0.5385168,0.6898528
1,0.29379740002332255,,,,,0.2937974,0.8002089
1,0.2963059000321664,,,,,0.2963059,0.642333
1,0.3315749000175856,,,,,0.3315749,0.5797283
1,0.3578255999600515,,,,,0.3578256,0.559161
1,0.36175760003970936,,,,,0.3617576,0.4034596
1,0.3216987999621779,,,,,0.3216988,0.8926372
1,0.37798420002218336,,,,,0.3779842,0.8979109
1,0.3778712999774143,,,,,0.3778713,0.4958009
1,0.6518634000094607,,,,,0.6518634,0.639821
1,0.2918061999953352,,,,,0.2918062,0.6881302
1,0.29492900002514943,,,,,0.294929,0.5955031
1,0.36844750004820526,,,,,0.3684475,0.888039
1,0.30111900001065806,,,,,0.301119,0.6626219
1,0.29209439997794107,,,,,0.2920944,1.1863382
1,0.26802999997744337,,,,,0.26803,0.679033
1,0.28392000001622364,,,,,0.28392,0.605612
1,0.28868590004276484,,,,,0.2886859,0.572411
1,0.28722200001357123,,,,,0.287222,0.4732025
1,0.43180020002182573,,,,,0.4318002,1.1529831
1,0.3450347000034526,,,,,0.3450347,0.617229
1,0.43225620000157505,,,,,0.4322562,0.5599487
1,0.31869769998593256,,,,,0.3186977,0.6179744
1,0.3978562999982387,,,,,0.3978563,0.7864732
1,0.3185310999979265,,,,,0.3185311,1.0530456
1,0.37394050002330914,,,,,0.3739405,0.5185178
1,0.3231806000112556,,,,,0.3231806,0.6543251
1,0.2948463999782689,,,,,0.2948464,0.7117245
1,0.36347500002011657,,,,,0.363475,0.6271843
1,0.31564119999529794,,,,,0.3156412,0.4299683
1,0.3500842,,,,,0.350084,0.523511
1,0.30600060004508123,,,,,0.3060006,0.5353712
1,0.3398811,,,,,0.339881,0.5547947
1,0.37113300000783056,,,,,0.371133,0.8687333
1,0.27260309999110177,,,,,0.2726031,0.6224403
1,0.4176103000063449,,,,,0.4176103,0.5875078
1,0.489195,,,,,0.489195,0.5090139
1,0.3931441999739036,,,,,0.3931442,0.5364019
1,0.38496369996573776,,,,,0.3849637,0.5781789
1,0.3303707999875769,,,,,0.3303708,0.6942248
1,0.36678139999276027,,,,,0.3667814,0.6307348
1,0.2860534000210464,,,,,0.2860534,3.965798
1,0.29690399998798966,,,,,0.296904,0.4970395
1,0.37756970000918955,,,,,0.3775697,0.378004
1,0.4288348999689333,,,,,0.4288349,0.5045486
1,0.31395450001582503,,,,,0.3139545,0.3937475
1,0.3249129000469111,,,,,0.3249129,0.6211777
1,0.40880179998930544,,,,,0.4088018,0.4828443
1,0.4016976000275463,,,,,0.4016976,0.5436316
1,0.2837838999694213,,,,,0.2837839,0.5004744
1,0.29623740003444254,,,,,0.2962374,0.4615084
1,0.29762109997682273,,,,,0.2976211,0.5954248
1,0.4437647000304423,,,,,0.4437647,0.3856159
1,0.6584461000165902,,,,,0.6584461,0.3852634
1,0.35604480002075434,,,,,0.3560448,0.3671398
1,0.3689366,,,,,0.368937,0.4102251
1,0.29001890000654384,,,,,0.2900189,0.4436927
1,0.3058362000156194,,,,,0.3058362,0.5373602
1,0.3007245999760926,,,,,0.3007246,0.4571849
1,0.40534520003711805,,,,,0.4053452,0.5569378
1,2.6161780999973416,,,,,2.6161781,0.421269
1,0.32911620003869757,,,,,0.3291162,0.5266207
1,0.35177859995746985,,,,,0.3517786,0.4719489
1,0.2995393,,,,,0.299539,0.490468
1,0.3006615999620408,,,,,0.3006616,0.5099613
1,0.3272086000069976,,,,,0.3272086,0.6436045
1,0.2723180999746546,,,,,0.2723181,0.4601061
1,0.28423540003132075,,,,,0.2842354,0.8374524
1,0.30604609998408705,,,,,0.3060461,0.4799431
1,0.25709560001268983,,,,,0.2570956,0.4317109
1,0.3236244000145234,,,,,0.3236244,0.574737
1,0.48308520001592115,,,,,0.4830852,0.3864645
1,0.3860014000092633,,,,,0.3860014,0.445909
1,0.3778588999994099,,,,,0.3778589,0.5224416
1,0.3026462999987416,,,,,0.3026463,0.526042
1,0.2759121999843046,,,,,0.2759122,0.5825842
1,0.2829795999568887,,,,,0.2829796,0.5010043
1,0.3057522000162862,,,,,0.3057522,0.5100602
1,0.2390781000140123,,,,,0.2390781,0.6039728
1,0.2512916999985464,,,,,0.2512917,0.5323438
1,0.3320215,,,,,0.332022,0.5948436
1,0.27133099996717647,,,,,0.271331,0.4954943
1,0.2837701999815181,,,,,0.2837702,0.6209389
1,0.2629447999643162,,,,,0.2629448,0.3943629
1,0.2673326000222005,,,,,0.2673326,0.388668
1,0.32157319999532774,,,,,0.3215732,0.3372495
1,0.2827498000115156,,,,,0.2827498,0.5504333
1,0.13210689998231828,,,,,0.1321069,0.5370932
1,0.2980269000399858,,,,,0.2980269,0.4897811
1,0.2670433,,,,,0.267043,0.2462729
1,0.4226141999824904,,,,,0.4226142,0.3501736
1,0.3123464999953285,,,,,0.3123465,0.5682897
1,0.3109810000169091,,,,,0.310981,0.4924228
1,0.1498035999829881,,,,,0.1498036,0.4717886
1,0.3586549999890849,,,,,0.358655,0.3483129
1,0.34943369997199625,,,,,0.3494337,0.4844617
1,0.2834867999772541,,,,,0.2834868,0.4239759
1,0.3127360999933444,,,,,0.3127361,0.38592
1,0.2740730000077747,,,,,0.274073,0.3620195
1,0.2656895999680273,,,,,0.2656896,
1,0.3318734999629669,,,,,0.3318735,
1,0.25423629995202646,,,,,0.2542363,
1,0.3121911999769509,,,,,0.3121912,
1,0.1359214999829419,,,,,0.1359215,
,,1,0.6615409000078216,,,,
,,1,0.9116111999610439,,mean,0.356025365,0.577560671
,,1,0.38247129996307194,,STDEV,0.186806289,0.295113689
,,1,0.44787360000191256,,,difference,0.221535306
,,1,0.3740966999903321,,,,
,,1,0.3295170999481343,,,,
,,1,0.3272026000195183,,,,
,,1,0.6656631,,,,
,,1,0.5031016999855638,,,,
,,1,0.39638920000288635,,,,
,,1,0.33839950000401586,,,,
,,1,0.3774740999797359,,,,
,,1,0.40982489997986704,,,,
,,1,0.5274854000308551,,,,
,,1,0.7276035000104457,,,,
,,1,0.5527231000014581,,,,
,,1,0.5610695999930613,,,,
,,1,0.5477004999993369,,,,
,,1,0.47949669999070466,,,,
,,1,0.48881880001863465,,,,
,,1,0.41194200003519654,,,,
,,1,0.7500914999982342,,,,
,,1,0.5217826000298373,,,,
,,1,0.5395955999847502,,,,
,,1,0.3912720999796875,,,,
,,1,0.6435469000134617,,,,
,,1,0.6160478999954648,,,,
,,1,0.4751828000298701,,,,
,,1,0.6551497000036761,,,,
,,1,0.47451420000288635,,,,
,,1,0.6344053000211716,,,,
,,1,0.5053768000216223,,,,
,,1,0.42534000001614913,,,,
,,1,0.5789731999975629,,,,
,,1,0.5876469999784604,,,,
,,1,0.6043833,,,,
,,1,0.6562639999901876,,,,
,,1,0.5266155,,,,
,,1,0.4493548999889754,,,,
,,1,0.45694669999647886,,,,
,,1,0.5372929999721237,,,,
,,1,0.6016985999885947,,,,
,,1,0.32693989999825135,,,,
,,1,0.5167913000332192,,,,
,,1,0.5453680999926291,,,,
,,1,0.4992424999945797,,,,
,,1,0.2831406999612227,,,,
,,1,0.7567658000043593,,,,
,,1,0.5192839999799617,,,,
,,1,0.41207860002759844,,,,
,,1,0.3323351999861188,,,,
,,1,0.49042379995808005,,,,
,,1,0.4287934000021778,,,,
,,1,0.4931590000051074,,,,
,,1,0.2686404000269249,,,,
,,1,0.4154022999573499,,,,
,,1,0.4257021000375971,,,,
,,1,0.37772369995946065,,,,
,,1,0.3638961000251584,,,,
,,1,1.1212700000032783,,,,
,,1,0.6779670999967493,,,,
,,1,0.8861791999661364,,,,
,,1,0.6465987000265159,,,,
,,1,0.5584369999705814,,,,
,,1,0.4681663000374101,,,,
,,1,0.7707092,,,,
,,1,0.6758124000043608,,,,
,,1,0.7850537,,,,
,,1,0.6612537000328302,,,,
,,1,0.4286011999938637,,,,
,,1,0.6473565000342205,,,,
,,1,0.5352882000152022,,,,
,,1,0.6172757999738678,,,,
,,1,0.6058042999939062,,,,
,,1,0.6591408000094816,,,,
,,1,0.7561786000151187,,,,
,,1,0.40948629996273667,,,,
,,1,0.3670501000015065,,,,
,,1,0.6430354,,,,
,,1,0.4195542999659665,,,,
,,1,0.5141655000043102,,,,
,,1,0.5273311,,,,
,,1,0.6718133999966085,,,,
,,1,0.4272429999546148,,,,
,,1,0.7400977000361308,,,,
,,1,0.7268736999831162,,,,
,,1,0.5859899999923073,,,,
,,1,1.1823969000251964,,,,
,,1,0.6729555999627337,,,,
,,1,0.6471138999913819,,,,
,,1,0.7236134000122547,,,,
,,1,0.8796024000039324,,,,
,,1,0.5476677999831736,,,,
,,1,0.5590197999845259,,,,
,,1,0.5167667999630794,,,,
,,1,1.0414311999920756,,,,
,,1,0.6898527999874204,,,,
,,1,0.8002089000074193,,,,
,,1,0.6423325,,,,
,,1,0.5797282999847084,,,,
,,1,0.5591609999537468,,,,
,,1,0.40345959999831393,,,,
,,1,0.8926372000132687,,,,
,,1,0.8979109000065364,,,,
,,1,0.4958009000401944,,,,
,,1,0.6398215,,,,
,,1,0.6881302000256255,,,,
,,1,0.5955030999612063,,,,
,,1,0.8880391,,,,
,,1,0.6626219000318088,,,,
,,1,1.186338200001046,,,,
,,1,0.6790329999639653,,,,
,,1,0.6056115,,,,
,,1,0.5724105,,,,
,,1,0.4732024999684654,,,,
,,1,1.1529831000370905,,,,
,,1,0.6172290000249632,,,,
,,1,0.5599486999562941,,,,
,,1,0.6179743999964558,,,,
,,1,0.7864732000161894,,,,
,,1,1.0530456000124104,,,,
,,1,0.5185178000247106,,,,
,,1,0.6543251000111923,,,,
,,1,0.7117244999972172,,,,
,,1,0.6271843000431545,,,,
,,1,0.4299682999844663,,,,
,,1,0.5235109999775887,,,,
,,1,0.5353712000069208,,,,
,,1,0.5547947000013664,,,,
,,1,0.8687333000125363,,,,
,,1,0.6224403000087477,,,,
,,1,0.5875078000244685,,,,
,,1,0.5090139000094496,,,,
,,1,0.5364018999971449,,,,
,,1,0.5781789000029676,,,,
,,1,0.6942247999832034,,,,
,,1,0.6307348000118509,,,,
,,1,3.9657979999901727,,,,
,,1,0.4970395000418648,,,,
,,1,0.37800399999832734,,,,
,,1,0.5045486000017263,,,,
,,1,0.39374749996932223,,,,
,,1,0.6211776999989524,,,,
,,1,0.48284430004423484,,,,
,,1,0.5436316000414081,,,,
,,1,0.5004744000034407,,,,
,,1,0.4615083999815397,,,,
,,1,0.5954248000052758,,,,
,,1,0.38561589998425916,,,,
,,1,0.38526339997770265,,,,
,,1,0.36713979998603463,,,,
,,1,0.4102251000003889,,,,
,,1,0.44369270000606775,,,,
,,1,0.5373601999599487,,,,
,,1,0.4571849000058137,,,,
,,1,0.5569378000218421,,,,
,,1,0.4212688,,,,
,,1,0.5266207000240684,,,,
,,1,0.4719489000272006,,,,
,,1,0.49046800000360236,,,,
,,1,0.5099613000056706,,,,
,,1,0.6436044999863952,,,,
,,1,0.4601060999557376,,,,
,,1,0.8374524000100791,,,,
,,1,0.47994310001377016,,,,
,,1,0.43171089998213574,,,,
,,1,0.5747369999880902,,,,
,,1,0.38646449998486787,,,,
,,1,0.44590900000184774,,,,
,,1,0.5224416000419296,,,,
,,1,0.5260423,,,,
,,1,0.5825842000194825,,,,
,,1,0.5010043000220321,,,,
,,1,0.5100602000020444,,,,
,,1,0.6039727999595925,,,,
,,1,0.5323437999468297,,,,
,,1,0.5948436000035144,,,,
,,1,0.4954942999756895,,,,
,,1,0.6209388999850489,,,,
,,1,0.3943628999986686,,,,
,,1,0.3886683,,,,
,,1,0.3372495000367053,,,,
,,1,0.5504333000280894,,,,
,,1,0.5370932000223547,,,,
,,1,0.4897810999536887,,,,
,,1,0.2462729000253603,,,,
,,1,0.3501735999598168,,,,
,,1,0.5682896999642253,,,,
,,1,0.4924227999872528,,,,
,,1,0.4717885999707505,,,,
,,1,0.34831289999419823,,,,
,,1,0.48446169996168464,,,,
,,1,0.42397589999018237,,,,
,,1,0.38591999997152016,,,,
,,1,0.36201949999667704,,,,
